time,Theta_set,Theta_input
,40,39.22
,40,38.88
,40,38.56
,40,38.38
,40,38.39
,40,38.49
,40,38.68
,40,38.86
,40,38.95
,40,38.95
,40,38.93
,40,38.99
,40,39.14
,40,39.23
,40,39.27
,40,39.36
,40,39.55
,40,39.74
,40,39.82
,40,39.9
,40,40.06
,40,40.17
,40,40.17
,40,40.13
,40,40.12
,40,40.07
,40,39.94
,40,39.77
,40,39.63
,40,39.49
,40,39.36
,40,39.25
,40,39.15
,40,39.04
,40,38.94
,40,38.84
,40,38.74
,40,38.62
,40,38.53
,40,38.45
,40,38.37
,40,38.3
,40,38.24
,40,38.2
,40,38.18
,40,38.18
,40,38.36
,40,39.13
,40,40.32
,40,41.37
,40,42.15
,40,42.81
,40,43.47
,40,44.09
,40,44.46
,40,44.58
,40,44.48
,40,44.27
,40,43.92
,40,43.46
,40,42.89
,40,42.23
,40,41.51
,40,40.7
,40,39.77
,40,38.89
,40,38.22
,40,37.69
,40,37.23
,40,37.1
,40,37.55
,40,38.41
,40,39.62
,40,41
,40,41.9
,40,42.34
,40,42.57
,40,42.54
,40,42.31
,40,41.97
,40,41.56
,40,41.07
,40,40.45
,40,39.95
,40,39.7
,40,39.5
,40,39.32
,40,39.18
,40,39.14
,40,39.16
,40,39.11
,40,39.06
,40,39.01
,40,38.91
,40,38.81
,40,38.69
,40,38.59
,40,38.49
,40,38.39
,40,38.29
,40,38.2
,40,38.13
,40,38.08
,40,38.06
,40,38.03
,40,37.99
,40,37.92
,40,37.85
,40,37.84
,40,37.92
,45,38.23
,45,38.79
,45,39.49
,45,40.36
,45,41.43
,45,42.67
,45,44.06
,45,45.51
,45,47.19
,45,49
,45,50.66
,45,51.76
,45,52.45
,45,52.81
,45,52.9
,45,52.79
,45,52.55
,45,52.2
,45,51.74
,45,51.17
,45,50.56
,45,49.87
,45,49.16
,45,48.4
,45,47.62
,45,46.78
,45,45.87
,45,44.91
,45,43.86
,45,42.87
,45,41.99
,45,41.32
,45,40.83
,45,40.37
,45,40.31
,45,40.83
,45,41.74
,45,42.54
,45,43.33
,45,44.42
,45,45.58
,45,46.56
,45,47.42
,45,48.21
,45,48.75
,45,48.94
,45,48.85
,45,48.61
,45,48.29
,45,47.88
,45,47.35
,45,46.74
,45,46.06
,45,45.32
,45,44.53
,45,43.81
,45,43.21
,45,42.81
,45,42.54
,45,42.33
,45,42.31
,45,42.4
,45,42.48
,45,42.52
,45,42.49
,45,42.41
,45,42.3
,45,42.25
,45,42.56
,45,43.33
,45,44.03
,,
,45,44.44
,45,44.81
,45,45.24
,45,45.67
,45,46
,45,46.3
,45,46.6
,45,46.88
,45,47.07
,45,47.11
,45,46.95
,45,46.63
,45,46.2
,45,45.55
,45,44.88
,45,44.51
,45,44.32
,45,44.14
,45,43.99
,45,44.02
,45,44.18
,45,44.23
,45,44.23
,45,44.24
,45,44.2
,45,44.17
,,
,45,44.14
,,
,45,44.09
,,
,45,44.07
,,
,40,44.06
,40,44.04
,40,43.88
,40,43.59
,40,43.25
,40,42.81
,40,42.29
,40,41.7
,40,41.02
,40,40.3
,.<*,
,40,39.55
,40,38.9
,40,38.45
,40,38.14
,40,37.87
,40,37.72
,40,37.81
,40,38
,40,38.15
,40,38.33
,40,38.52
,40,38.73
,40,38.95
,40,39.24
,40,39.59
,40,39.88
,40,40.07
,40,40.21
,40,40.38
,40,40.55
,40,40.77
,40,41.03
,40,41.28
,40,41.52
,40,41.67
,40,41.79
,40,41.88
,40,41.88
,40,41.76
,40,41.55
,40,41.19
,40,40.74
,40,40.33
,40,40.06
,40,39.93
,40,39.9
,40,39.88
,40,39.95
,40,40.13
,40,40.26
,40,40.34
,40,40.42
,40,40.47
,40,40.5
,40,40.54
,40,40.56
,40,40.58
,40,40.59
,40,40.59
,40,40.61
,40,40.62
,40,40.61
,40,40.6
,40,40.6
,40,40.61
,40,40.62
,40,40.62
,40,40.62
,40,40.6
,40,40.58
,40,40.57
,40,40.57
,40,40.56
,40,40.55
,40,40.53
,40,40.53
,40,40.53
,40,40.54
,40,40.54
,40,40.54
,40,40.55
,40,40.55
,40,40.56
,40,40.58
,40,40.58
,40,40.6
,40,40.6
,40,40.59
,40,40.44
,40,40.16
,40,39.91
,40,39.75
,40,39.7
,40,39.82
,40,39.95
,40,40
,40,40.08
,40,40.17
,40,40.23
,40,40.27
,40,40.34
,40,40.42
,40,40.49
,40,40.58
,40,40.62
,40,40.4
,40,40.04
,40,39.47
,40,38.84
,40,38.41
,40,38.13
,40,38.01
,40,38.06
,40,38.15
,40,38.35
,40,38.61
,40,38.89
,40,39.12
,40,39.31
,40,39.43
,40,39.58
,40,39.69
,40,39.79
,40,39.9
,40,40.02
,40,40.14
,40,40.24
,40,40.35
,40,40.45
,40,40.58
,40,40.69
,40,40.82
,40,40.93
,40,41.01
,40,40.88
,40,40.7
,40,40.46
,40,40.2
,40,40.11
,40,40.14
,40,40.18
,40,40.21
,40,40.26
,40,40.32
,40,40.38
,40,40.43
,40,40.49
,40,40.57
,40,40.64
,40,40.71
,40,40.77
,45,40.79
,45,40.73
,45,40.89
,45,41.45
,45,42.21
,45,43.11
,45,44.21
,45,45.42
,45,46.47
,45,47.41
,45,48.26
,45,48.85
,45,49.16
,45,49.2
,45,49.04
,45,48.8
,45,48.46
,45,48.01
,45,47.47
,45,46.85
,45,46.19
,45,45.48
,45,44.73
,45,43.99
,45,43.42
,45,43.01
,45,42.66
,45,42.41
,45,42.25
,45,42.23
,45,42.4
,45,42.63
,45,42.89
,45,43.09
,45,43.21
,45,43.29
,45,43.42
,45,43.64
,45,43.83
,45,43.92
,45,43.95
,45,44.03
,45,44.17
,45,44.26
,45,44.25
,45,44.24
,45,44.28
,45,44.37
,45,44.39
,45,44.32
,45,44.24
,45,44.16
,45,44.08
,45,44.02
,45,43.96
,45,43.87
,45,43.79
,45,43.71
,45,43.64
,45,43.57
,45,43.54
,45,43.5
,45,43.45
,45,43.4
,45,43.36
,45,43.32
,45,43.28
,45,43.24
,45,43.19
,45,43.14
,45,43.09
,45,43.07
,45,43.06
,45,43.06
,45,43.07
,45,43.07
,45,43.07
,45,43.07
,45,43.07
,45,43.06
,45,43.06
,45,43.04
,45,43.07
,45,43.68
,45,44.71
,45,45.6
,45,46.17
,45,46.66
,45,47.23
,45,47.78
,45,48.24
,45,48.42
,45,48.36
,45,48.16
,45,47.86
,45,47.43
,45,46.9
,45,46.32
,45,45.82
,45,45.48
,40,45.25
,40,45.08
,40,44.81
,40,44.44
,40,43.94
,40,43.35
,40,42.65
,40,41.91
,40,41.12
,40,40.28
,40,39.38
,40,38.56
,40,37.84
,40,37.26
,40,36.91
,40,36.68
,40,36.82
,40,37.43
,40,38.11
,40,38.89
,40,39.94
,40,40.91
,40,41.69
,40,42.34
,40,42.61
,40,42.51
,40,42.16
,40,41.74
,40,41.27
,40,40.74
,40,40.12
,40,39.53
,40,39.09
,40,38.77
,40,38.56
,40,38.48
,40,38.5
,40,38.65
,40,38.79
,40,38.97
,40,39.16
,40,39.33
,40,39.43
,40,39.51
,40,39.61
,40,39.74
,40,39.86
,40,39.88
,40,39.87
,40,39.9
,40,39.93
,40,40.01
,40,40.09
,40,40.16
,40,40.24
,40,40.32
,40,40.4
,40,40.48
,40,40.53
,40,40.59
,40,40.64
,40,40.69
,40,40.76
,40,40.83
,40,40.89
,40,40.97
,40,41.03
,40,41.09
,40,41.09
,40,40.84
,40,40.51
,40,40.24
,40,40.2
,40,40.35
,40,40.45
,40,40.55
,40,40.69
,40,40.81
,40,40.86
,40,40.87
,40,40.89
,40,40.93
,40,40.92
,40,40.82
,40,40.73
,40,40.65
,40,40.67
,40,40.81
,40,40.87
,40,40.85
,40,40.68
,40,40.28
,40,39.69
,40,39.13
,40,38.72
,40,38.47
,40,38.29
,40,38.16
,40,38.17
,40,38.28
,40,38.35
,40,38.39
,40,38.36
,40,38.35
,40,38.35
,40,38.37
,40,38.37
,40,38.37
,40,38.36
,40,38.35
,40,38.33
,40,38.3
,40,38.27
,40,38.25
,40,38.24
,40,38.23
,40,38.25
,40,38.25
,40,38.25
,40,38.25
,40,38.24
,40,38.24
,40,38.23
,40,38.2
,40,38.17
,40,38.15
,40,38.14
,40,38.14
,40,38.16
,40,38.19
,40,38.21
,40,38.26
,40,38.31
,40,38.37
,40,38.43
,40,38.48
,40,38.53
,40,38.57
,40,38.63
,40,38.7
,40,38.77
,40,38.84
,40,38.9
,40,38.98
,40,39.06
,40,39.14
,40,39.22
,40,39.29
,40,39.34
,40,39.4
,45,39.45
,45,39.52
,45,39.76
,45,40.36
,45,41.24
,45,42.21
,45,43.34
,45,44.63
,45,46.06
,45,47.49
,45,48.89
,45,50.21
,45,51.29
,45,52.01
,45,52.42
,45,52.58
,45,52.55
,45,52.42
,45,52.23
,45,51.88
,45,51.44
,45,50.91
,45,50.33
,45,49.7
,45,49.01
,45,48.27
,45,47.47
,45,46.66
,45,45.78
,45,44.85
,45,43.91
,45,43.05
,45,42.32
,45,41.73
,45,41.29
,45,41.24
,45,41.74
,45,42.47
,45,43.28
,45,44.19
,45,45.13
,45,45.93
,45,46.62
,45,47.27
,45,47.84
,45,48.16
,45,48.15
,45,47.91
,45,47.49
,45,46.96
,45,46.36
,45,45.71
,45,45.03
,45,44.46
,45,44.07
,45,43.73
,45,43.5
,45,43.36
,45,43.32
,45,43.36
,45,43.31
,45,43.21
,45,43.07
,45,42.92
,45,42.78
,45,42.66
,45,42.55
,45,42.43
,45,42.31
,45,42.21
,45,42.22
,45,42.36
,45,42.79
,45,43.57
,45,44.36
,45,44.98
,45,45.56
,45,46.19
,45,46.78
,45,47.29
,45,47.78
,45,48.11
,45,48.19
,45,48.1
,45,47.86
,45,47.55
,45,47.11
,45,46.58
,45,46.01
,45,45.43
,l1,
,45,45.04
,d1,
,45,44.8
,\1,
,45,44.59
,[1,
,45,44.5
,e1,
,45,44.66
,k1,
,45,44.75
,45,44.8
,45,44.93
,45,45.07
,45,45.1
,45,45.1
,40,45.14
,1,
,40,45.15
,u1,
,40,45.01
,i1,
,40,44.79
,\1,
,40,44.5
,K1,
,40,44.1
,41,
,40,43.61
,40,43.06
,40,42.47
,40,41.83
,40,41.83
,40,41.16
,40,40.42
,40,39.65
,V1Y#,
,40,38.85
,40,38.08
,40,37.42
,40,36.92
,40,36.61
,40,36.38
,40,36.26
,40,36.36
,40,36.66
,40,37.04
,40,37.72
,L1].,
,40,38.57
,40,39.24
,40,39.81
,40,40.35
,40,40.83
,40,41.27
,40,41.65
,40,41.93
,40,41.93
,40,41.69
,40,41.32
,40,40.86
,40,40.35
,40,39.88
,40,39.55
,40,39.36
,40,39.29
,40,39.33
,40,39.38
,40,39.46
,40,39.58
,40,39.71
,40,39.84
,40,39.98
,40,40.14
,40,40.22
,40,40.24
,40,40.26
,40,40.27
,40,40.3
,40,40.34
,40,40.38
,40,40.4
,40,40.46
,40,40.49
,40,40.54
,40,40.59
,40,40.64
,40,40.67
,40,40.74
,40,40.8
,40,40.85
,40,40.91
,40,40.79
,40,40.33
,40,39.73
,40,39.08
,40,38.49
,40,38.05
,40,37.75
,40,37.61
,40,37.57
,40,37.58
,40,37.7
,40,37.88
,40,38.04
,40,38.19
,40,38.3
,40,38.37
,40,38.43
,40,38.49
,40,38.55
,40,38.61
,40,38.66
,40,38.71
,40,38.76
,40,38.81
,40,38.87
,40,38.93
,40,39
,40,39.07
,40,39.14
,40,39.2
,40,39.27
,40,39.33
,40,39.37
,40,39.41
,40,39.43
,40,39.46
,40,39.5
,40,39.54
,40,39.58
,40,39.63
,40,39.69
,40,39.77
,40,39.85
,40,39.95
,40,40.05
,40,40.14
,40,40.24
,40,40.35
,40,40.45
,40,40.55
,40,40.66
,40,40.76
,40,40.87
,40,40.97
,40,41.07
,40,41.18
,40,41.27
,40,41.35
,40,41.43
,40,41.5
,40,41.56
,40,41.57
,40,41.43
,40,41.23
,40,41.07
,40,40.95
,40,41
,40,41.2
,40,41.39
,40,41.53
,40,41.59
,40,41.54
,40,41.53
,40,41.49
,40,41.38
,40,41.11
,40,40.57
,40,39.97
,40,39.45
,40,39.05
,40,38.78
,40,38.57
,40,38.53
,40,38.67
,45,38.83
,45,38.98
,45,39.33
,45,40.11
,45,41.05
,45,42.03
,45,43.16
,45,44.5
,45,45.91
,45,47.28
,45,48.54
,45,49.75
,45,50.75
,45,51.47
,45,51.89
,45,52.07
,45,52.03
,45,51.84
,45,51.52
,45,51.07
,45,50.52
,45,49.92
,45,49.26
,45,48.57
,45,47.87
,45,47.12
,45,46.36
,45,45.59
,45,44.76
,45,43.89
,45,43.01
,45,42.16
,45,41.38
,45,40.75
,45,40.29
,45,39.96
,45,39.94
,45,40.4
,45,41.13
,45,41.87
,45,42.74
,45,43.77
,45,44.71
,45,45.6
,45,46.5
,45,47.34
,45,48
,45,48.43
,45,48.62
,45,48.58
,45,48.36
,45,48.01
,45,47.57
,45,47.05
,45,46.48
,45,45.85
,45,45.14
,45,44.38
,45,43.58
,45,42.86
,45,42.23
,45,41.75
,45,41.43
,45,41.24
,45,41.25
,45,41.46
,45,41.92
,45,42.77
,45,43.66
,45,44.37
,45,45.02
,45,45.66
,45,46.29
,45,46.88
,45,47.39
,45,47.69
,45,47.77
,45,47.65
,45,47.43
,45,47.08
,45,46.65
,45,46.14
,45,45.59
,45,44.97
,45,44.2
,45,43.42
,45,42.73
,45,42.19
,45,41.8
,45,41.54
,45,41.41
,45,41.51
,45,42.08
,45,42.93
,45,43.62
,45,44.17
,45,44.7
,45,45.26
,45,45.83
,45,46.38
,40,46.87
,40,47.33
,40,47.63
,40,47.74
,40,47.71
,40,47.57
,40,47.35
,40,47.05
,}2t,
,40,46.65
,40,46.16
,40,45.6
,40,45.01
,40,44.38
,40,43.66
,40,42.9
,40,42.07
,40,41.19
,40,40.27
,40,39.32
,40,38.3
,40,37.31
,40,36.41
,40,35.65
,40,35.04
,40,34.59
,40,34.24
,40,34.31
,40,34.79
,40,35.43
,40,36.18
,40,37.04
,40,37.95
,40,38.76
,40,39.48
,40,40.24
,40,40.95
,40,41.58
,40,42.07
,40,42.27
,40,42.22
,40,42
,40,41.64
,40,41.23
,40,40.73
,40,40.17
,40,39.59
,40,38.92
,40,38.24
,40,37.68
,40,37.35
,40,37.16
,40,37.09
,40,37.16
,40,37.32
,40,37.53
,40,37.81
,40,38.06
,40,38.31
,40,38.5
,40,38.67
,40,38.85
,40,39.04
,40,39.23
,40,39.41
,40,39.61
,40,39.83
,40,40.04
,40,40.27
,40,40.53
,40,40.82
,40,41.11
,40,41.44
,40,41.64
,40,41.71
,40,41.67
,40,41.57
,40,41.44
,40,41.25
,40,41.02
,40,40.75
,40,40.55
,40,40.45
,40,40.44
,40,40.55
,40,40.76
,40,41
,40,41.11
,40,41.1
,40,41.02
,40,40.89
,40,40.68
,40,40.46
,40,40.26
,40,40
,40,39.79
,40,39.72
,40,39.74
,40,39.85
,40,40.06
,40,40.37
,40,40.79
,40,41.24
,40,41.62
,40,41.89
,40,42.03
,40,42.1
,40,42.09
,40,41.98
,40,41.76
,40,41.46
,40,41.09
,40,40.58
,40,40
,40,39.36
,40,38.7
,40,38.1
,40,37.62
,40,37.27
,40,37
,40,36.86
,40,36.93
,40,36.97
,40,37.02
,40,37.16
,40,37.33
,40,37.48
,40,37.57
,40,37.67
,40,37.78
,40,37.88
,40,37.96
,40,38.05
,40,38.14
,40,38.2
,40,38.25
,40,38.27
,40,38.28
,40,38.26
,40,38.25
,40,38.21
,40,38.15
,40,38.09
,40,38.01
,40,37.92
,40,37.82
,40,37.72
,40,37.58
,40,37.44
,40,37.3
,40,37.58
,40,38.23
,45,38.88
,45,39.31
,45,39.83
,45,40.71
,45,41.78
,45,42.94
,45,44.24
,45,45.61
,45,46.96
,45,48.26
,45,49.58
,45,50.87
,45,51.95
,45,52.81
,45,53.4
,45,53.76
,45,53.9
,45,53.92
,45,53.82
,45,53.6
,45,53.26
,45,52.84
,45,52.32
,45,51.71
,45,51.05
,45,50.33
,45,49.59
,45,48.85
,45,48.08
,45,47.29
,45,46.48
,45,45.66
,45,44.78
,45,43.88
,45,42.95
,45,42.06
,45,41.26
,45,40.6
,45,40.12
,45,40.04
,45,40.47
,45,41.15
,45,41.88
,45,42.74
,45,43.6
,45,44.41
,45,45.25
,45,46.05
,45,46.77
,45,47.33
,45,47.68
,45,47.85
,45,47.91
,45,47.84
,45,47.68
,45,47.44
,45,47.11
,45,46.71
,45,46.25
,45,45.73
,45,45.13
,45,44.45
,45,43.72
,45,42.99
,45,42.37
,45,41.88
,45,41.52
,45,41.27
,45,41.15
,45,41.12
,45,41.22
,45,41.41
,45,41.7
,45,42.01
,45,42.28
,45,42.49
,45,42.69
,45,42.92
,45,43.16
,45,43.38
,45,43.6
,45,43.82
,45,44.01
,45,44.21
,45,44.42
,45,44.59
,45,44.71
,45,44.78
,45,44.82
,45,44.88
,45,44.93
,45,44.99
,45,45.06
,45,45.12
,45,45.18
,45,45.26
,45,45.34
,45,45.44
,45,45.52
,45,45.63
,40,45.74
,40,45.86
,40,45.89
,40,45.79
,40,45.6
,40,45.31
,40,44.92
,40,44.47
,40,43.94
,40,43.34
,40,42.68
,40,41.96
,40,41.17
,40,40.32
,40,39.43
,40,38.47
,40,37.53
,40,36.65
,40,35.93
,40,35.33
,40,34.87
,40,34.71
,40,35.09
,40,35.74
,40,36.45
,40,37.3
,40,38.36
,40,39.51
,40,40.6
,40,41.56
,40,42.49
,40,43.22
,40,43.72
,40,43.99
,40,44.08
,40,44.01
,40,43.83
,40,43.54
,40,43.18
,40,42.73
,40,42.19
,40,41.59
,40,40.91
,40,40.2
,40,39.39
,40,38.52
,40,37.59
,40,36.67
,40,35.88
,40,35.26
,40,34.83
,40,34.89
,40,35.44
,40,36.1
,40,36.78
,40,37.59
,40,38.39
,40,39.13
,40,39.86
,40,40.54
,40,41.2
,40,41.79
,40,42.32
,40,42.67
,40,42.78
,40,42.7
,40,42.51
,40,42.2
,40,41.8
,`3nQ,
,40,41.29
,40,40.72
,40,40.07
,40,39.32
,40,38.52
,40,37.72
,40,37.03
,40,36.47
,40,36.06
,40,35.88
,40,36.27
,40,36.96
,40,37.76
,40,38.66
,40,39.5
,40,40.26
,40,40.98
,40,41.61
,40,42.05
,40,42.29
,40,42.35
,40,42.29
,40,42.13
,40,41.85
,40,41.47
,40,41.02
,40,40.5
,40,39.94
,40,39.45
,40,39.07
,40,38.82
,40,38.67
,40,38.57
,40,38.56
,40,38.73
,40,38.92
,40,39.11
,40,39.3
,40,39.43
,40,39.54
,40,39.66
,40,39.79
,40,39.92
,40,40.06
,40,40.22
,40,40.36
,40,40.5
,40,40.64
,40,40.76
,40,40.79
,40,40.8
,40,40.87
,40,40.98
,40,41.05
,40,41.02
,40,40.87
,40,40.59
,40,40.19
,40,39.56
,40,38.72
,40,37.92
,40,37.23
,40,36.67
,40,36.25
,40,35.98
,40,35.85
,40,36.08
,40,36.82
,40,37.68
,40,38.51
,40,39.39
,40,40.24
,40,41.04
,40,41.79
,40,42.5
,40,43.21
,40,43.68
,40,43.92
,40,43.97
,40,43.92
,40,43.71
,40,43.39
,45,42.98
,45,42.51
,45,42.1
,45,41.85
,45,41.8
,45,41.87
,45,42.05
,45,42.39
,45,42.8
,45,43.18
,45,43.52
,45,43.89
,45,44.33
,45,44.76
,45,45.17
,45,45.55
,45,45.92
,45,46.24
,45,46.24
,45,46.51
,45,46.55
,45,46.4
,45,46.16
,45,45.82
,45,45.34
,45,44.68
,45,43.97
,45,43.32
,45,42.77
,45,42.37
,45,42.09
,45,41.91
,45,41.87
,45,42.03
,45,42.69
,45,43.8
,45,45.06
,45,46.07
,45,46.93
,45,47.7
,45,48.38
,45,48.87
,45,49.17
,45,49.3
,45,49.3
,45,49.2
,45,48.99
,45,48.65
,45,48.22
,45,47.7
,45,47.11
,45,46.44
,45,45.66
,45,44.84
,45,43.98
,45,43.19
,45,42.53
,45,41.96
,45,41.49
,45,41.26
,45,41.14
,45,41.5
,45,42.38
,45,43.61
,45,45
,45,46.4
,45,47.7
,45,48.93
,45,49.97
,45,50.74
,45,51.25
,45,51.55
,,
,45,51.66
,|,
,45,51.63
,45,51.41
,45,51.06
,45,50.6
,45,50.04
,45,49.45
,45,48.83
,45,48.19
,45,47.56
,45,46.93
,45,46.27
,45,45.58
,45,44.87
,45,44.12
,45,43.3
,45,42.65
,45,42.26
,45,41.76
,45,41.35
,45,41
,45,40.7
,45,40.51
,45,40.76
,45,41.37
,45,42.3
,45,43.36
,45,44.38
,45,45.47
,40,46.56
,40,47.59
,40,48.45
,40,49.1
,40,49.48
,40,49.69
,40,49.79
,40,49.78
,40,49.68
,40,49.46
,40,49.16
,40,48.77
,40,48.34
,40,47.84
,40,47.31
,40,46.73
,40,46.08
,40,45.35
,40,44.58
,40,43.79
,40,42.97
,40,42.12
,40,41.27
,.4,
,40,40.7
,40,40.14
,40,39.38
,40,38.58
,40,37.64
,40,36.9
,40,36.21
,40,35.44
,40,34.85
,40,34.4
,40,34.22
,40,34.37
,40,34.89
,40,35.7
,40,36.59
,40,37.58
,40,38.69
,40,39.82
,40,40.85
,40,41.87
,40,42.82
,40,43.54
,40,43.95
,40,44.11
,40,44.09
,40,43.97
,40,43.75
,40,43.44
,40,43.04
,40,42.58
,40,42.05
,40,41.46
,40,40.86
,4D?,
,40,40.2
,40,39.48
,40,38.74
,40,38.06
,40,37.51
,40,37.07
,40,36.7
,40,36.49
,40,36.41
,40,36.47
,40,36.68
,40,36.99
,40,37.36
,40,37.78
,40,38.18
,40,38.5
,40,38.78
,40,39.1
,40,39.42
,40,39.65
,40,39.79
,40,39.95
,40,40.1
,40,40.25
,40,40.41
,40,40.56
,40,40.7
,40,40.83
,40,40.87
,40,40.84
,40,40.71
,40,40.65
,40,40.67
,40,40.44
,40,39.99
,40,39.51
,40,39.19
,40,39.02
,40,38.91
,40,38.8
,40,38.7
,40,38.67
,40,38.69
,40,38.73
,40,38.72
,40,38.69
,40,38.67
,40,38.66
,40,38.65
,40,38.66
,40,38.67
,40,38.68
,40,38.67
,40,38.66
,40,38.65
,40,38.64
,40,38.63
,40,38.64
,40,38.64
,40,38.65
,40,38.66
,40,38.68
,40,38.71
,40,38.75
,40,38.81
,40,38.87
,40,38.95
,40,39.04
,40,39.15
,40,39.27
,40,39.4
,40,39.55
,40,39.69
,40,39.83
,40,39.97
,40,40.11
,40,40.23
,40,40.34
,40,40.46
,40,40.57
,40,40.67
,40,40.78
,40,40.9
,40,41.01
,40,41.12
,40,41.24
,40,41.34
,40,41.39
,40,41.15
,40,40.76
,40,40.46
,40,40.35
,40,40.29
,40,40.24
,40,40.35
,45,40.47
,45,40.56
,45,40.77
,45,41.29
,45,42.14
,45,43.09
,45,44.13
,45,45.33
,45,46.54
,45,47.66
,45,48.65
,45,49.47
,45,50
,45,50.33
,45,50.5
,45,50.52
,45,50.4
,45,50.13
,45,49.76
,45,49.28
,45,48.7
,45,48.05
,45,47.35
,45,46.6
,45,45.8
,45,44.92
,45,43.97
,45,43.03
,45,42.21
,45,41.52
,45,40.98
,45,40.7
,45,40.71
,45,40.98
,45,41.47
,45,42.15
,45,42.87
,45,43.46
,45,44.04
,45,44.66
,45,45.31
,45,45.9
,45,46.43
,45,46.91
,45,47.3
,45,47.47
,45,47.36
,45,47.1
,45,46.77
,45,46.34
,45,45.84
,45,45.25
,45,44.75
,45,44.43
,45,44.22
,45,44.05
,45,43.99
,45,43.97
,45,44.03
,45,44.15
,45,44.28
,45,44.39
,45,44.46
,45,44.53
,45,44.63
,45,44.75
,45,44.87
,45,45
,45,45.13
,45,45.24
,45,45.36
,45,45.46
,45,45.56
,45,45.67
,45,45.76
,45,45.87
,45,45.95
,45,45.95
,45,45.86
,45,45.77
,45,45.61
,45,45.35
,45,44.95
,45,44.51
,45,44.16
,45,43.91
,45,43.78
,45,43.72
,45,43.76
,45,43.86
,45,44.01
,45,44.15
,45,44.27
,45,44.33
,45,44.39
,45,44.43
,45,44.49
,45,44.54
,45,44.57
,45,44.61
,40,44.67
,40,44.71
,40,44.63
,40,44.46
,40,44.2
,40,43.86
,40,43.44
,40,42.94
,40,42.4
,40,41.79
,40,41.11
,40,40.57
,40,40
,40,39.28
,40,38.65
,40,38.13
,40,37.45
,40,36.94
,40,36.54
,40,36.27
,40,36.14
,40,36.12
,40,36.42
,40,37.33
,40,38.54
,40,39.55
,40,40.41
,40,41.25
,40,42.06
,40,42.74
,40,43.21
,40,43.34
,40,43.24
,40,42.99
,40,42.66
,40,42.24
,40,41.72
,40,41.17
,40,40.59
,40,39.95
,40,39.27
,40,38.64
,40,38.17
,40,37.85
,40,37.63
,40,37.5
,40,37.49
,40,37.62
,40,37.88
,40,38.2
,40,38.49
,40,38.78
,40,39.02
,40,39.25
,40,39.49
,40,39.75
,40,40.03
,40,40.3
,40,40.53
,40,40.7
,40,40.85
,40,40.82
,40,40.7
,40,40.31
,40,39.78
,40,39.51
,40,39.28
,40,39.09
,40,38.89
,40,38.74
,40,38.74
,40,38.77
,40,38.81
,40,38.83
,40,38.86
,40,38.88
,40,38.9
,40,38.95
,40,38.99
,40,39.06
,40,39.11
,40,39.13
,40,39.14
,40,39.14
,40,39.16
,40,39.18
,40,39.22
,40,39.25
,40,39.29
,40,39.35
,40,39.41
,40,39.48
,40,39.55
,40,39.59
,40,39.65
,40,39.72
,40,39.78
,40,39.86
,40,39.96
,40,40.03
,40,40.11
,40,40.22
,40,40.33
,40,40.44
,40,40.54
,40,40.62
,40,40.68
,40,40.74
,40,40.82
,40,40.87
,40,40.91
,40,40.95
,40,40.96
,40,40.83
,40,40.7
,40,40.7
,40,40.82
,40,40.93
,40,41.01
,40,40.96
,40,40.9
,40,40.92
,40,40.84
,40,40.39
,40,39.83
,40,39.33
,40,39.03
,40,38.87
,40,38.66
,40,38.5
,40,38.41
,40,38.34
,40,38.36
,40,38.33
,40,38.27
,40,38.19
,40,38.12
,40,38.1
,40,38.16
,40,38.2
,40,38.17
,40,38.12
,40,38.07
,40,38.08
,40,38.11
,40,38.07
,40,38.03
,40,38.06
,40,38.13
,40,38.19
,45,38.22
,45,38.33
,45,38.63
,45,39.22
,45,40.02
,45,40.99
,45,42.08
,45,43.35
,45,44.78
,45,46.3
,45,47.79
,45,49.26
,45,50.66
,45,51.86
,45,52.72
,45,53.28
,45,53.57
,45,53.6
,45,53.48
,45,53.21
,45,52.84
,45,52.42
,45,51.91
,45,51.38
,45,50.83
,45,50.21
,45,49.57
,45,48.9
,45,48.21
,45,47.48
,45,46.68
,45,45.86
,45,45.01
,45,44.11
,45,43.2
,45,42.27
,45,41.48
,45,40.81
,45,40.31
,45,39.97
,45,40.1
,45,40.71
,45,41.41
,45,42.08
,45,43.02
,45,44.04
,45,44.9
,45,45.72
,45,46.53
,45,47.29
,45,47.79
,45,48
,45,47.98
,45,47.77
,45,47.42
,45,46.93
,45,46.34
,45,45.66
,45,44.88
,45,44.04
,45,43.03
,45,42.03
,45,41.2
,45,40.51
,45,39.96
,45,39.81
,45,40.1
,45,40.52
,45,40.99
,45,41.63
,45,42.51
,45,43.55
,45,44.58
,45,45.49
,45,46.36
,45,47.21
,45,47.99
,45,48.55
,45,48.83
,45,48.83
,45,48.65
,45,48.36
,45,48.01
,45,47.55
,45,47
,45,46.4
,45,45.71
,45,44.96
,45,44.14
,45,43.4
,45,42.8
,45,42.34
,45,42.01
,45,41.81
,45,41.67
,45,41.64
,45,41.76
,45,41.89
,45,42.06
,45,42.64
,45,43.62
,40,44.6
,40,45.29
,40,45.67
,40,45.76
,40,45.59
,40,45.28
,40,44.89
,40,44.34
,40,43.72
,40,43.03
,40,42.27
,40,41.44
,40,40.58
,40,39.69
,40,38.74
,40,37.64
