"일시 실행 1","시간 (s) 실행 1","힘 (N) 실행 1","가속도 - x (m/s²) 실행 1","가속도 - y (m/s²) 실행 1","가속도, Z (m/s²) 실행 1","가속도, |합벡터| (m/s²) 실행 1","각 속도, X (rad/s) 실행 1","각 속도, Y (rad/s) 실행 1","각 속도, Z (rad/s) 실행 1","일시 실행 2","시간 (s) 실행 2","힘 (N) 실행 2","가속도 - x (m/s²) 실행 2","가속도 - y (m/s²) 실행 2","가속도, Z (m/s²) 실행 2","가속도, |합벡터| (m/s²) 실행 2","각 속도, X (rad/s) 실행 2","각 속도, Y (rad/s) 실행 2","각 속도, Z (rad/s) 실행 2"
,,,,,,,,,,2022/10/21 05:29:04,5.940,-2.68,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:04,5.950,-2.68,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:04,5.960,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:04,5.970,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:04,5.980,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:04,5.990,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.000,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.010,-2.71,-9.8,0.0,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.020,-2.71,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.030,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.040,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.050,-2.67,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.060,-2.68,-9.9,0.1,0.5,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.070,-2.69,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.080,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.090,-2.74,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.100,-2.71,-9.8,0.0,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.110,-2.68,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.120,-2.66,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.130,-2.67,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.140,-2.70,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.150,-2.72,-9.9,0.1,0.4,9.9,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.160,-2.72,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.170,-2.70,-9.8,0.1,0.4,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.180,-2.69,-9.8,0.1,0.4,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.190,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.200,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.210,-2.74,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.220,-2.75,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.230,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.240,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.250,-2.72,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.260,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.270,-2.73,-9.8,0.1,0.4,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.280,-2.71,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.290,-2.70,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.300,-2.69,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.310,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.320,-2.71,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.330,-2.72,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.340,-2.72,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.350,-2.71,-9.8,0.1,0.5,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.360,-2.71,-9.8,0.1,0.5,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.370,-2.72,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.380,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.390,-2.75,-9.8,0.1,0.3,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.400,-2.75,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.410,-2.74,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.420,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.430,-2.70,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.440,-2.70,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.450,-2.70,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.460,-2.72,-9.9,0.1,0.4,9.9,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.470,-2.71,-9.8,0.1,0.4,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.480,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.490,-2.71,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.500,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.510,-2.74,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.520,-2.74,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.530,-2.71,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.540,-2.72,-9.8,0.1,0.4,9.9,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.550,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.560,-2.74,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.570,-2.76,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.580,-2.76,-9.8,0.1,0.4,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.590,-2.74,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.600,-2.74,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.610,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.620,-2.73,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.630,-2.74,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.640,-2.74,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.650,-2.72,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.660,-2.71,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.670,-2.71,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.680,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.690,-2.74,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.700,-2.72,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.710,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.720,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.730,-2.71,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.740,-2.72,-9.8,0.1,0.4,9.8,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.750,-2.72,-9.8,0.1,0.4,9.9,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.760,-2.71,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.770,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.780,-2.71,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.790,-2.71,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.800,-2.72,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.810,-2.72,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.820,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.830,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.840,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.850,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.860,-2.71,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.870,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.880,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.890,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.900,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.910,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.920,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.930,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.940,-2.73,-9.8,0.1,0.4,9.9,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.950,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.960,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.970,-2.73,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.980,-2.74,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:05,6.990,-2.76,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.000,-2.77,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.010,-2.74,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.020,-2.70,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.030,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.040,-2.72,-9.8,0.1,0.5,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.050,-2.73,-9.8,0.1,0.5,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.060,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.070,-2.72,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.080,-2.71,-9.8,0.1,0.4,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.090,-2.70,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.100,-2.71,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.110,-2.71,-9.8,0.1,0.4,9.8,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.120,-2.71,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.130,-2.71,-9.8,0.2,0.5,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.140,-2.71,-9.8,0.1,0.5,9.8,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.150,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.160,-2.74,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.170,-2.74,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.180,-2.72,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.190,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.200,-2.72,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.210,-2.72,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.220,-2.74,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.230,-2.74,-9.9,0.1,0.4,9.9,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.240,-2.73,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.250,-2.70,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.260,-2.71,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.270,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.280,-2.76,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.290,-2.75,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.300,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.310,-2.71,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.320,-2.71,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.330,-2.71,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.340,-2.73,-9.8,0.1,0.4,9.9,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.350,-2.74,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.360,-2.74,-9.8,0.1,0.4,9.8,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.370,-2.73,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.380,-2.71,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.390,-2.70,-9.8,0.1,0.4,9.9,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.400,-2.71,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.410,-2.72,-9.8,0.1,0.4,9.8,3.7E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.420,-2.72,-9.8,0.1,0.4,9.8,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.430,-2.64,-9.8,0.1,0.4,9.8,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.440,-2.61,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.450,-2.65,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.460,-2.63,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.470,-2.61,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.480,-2.62,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.490,-2.65,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.500,-2.64,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.510,-2.61,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.520,-2.60,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.530,-2.60,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.540,-2.55,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.550,-2.55,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.560,-2.57,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.570,-2.55,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.580,-2.50,-9.8,0.1,0.4,9.9,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.590,-2.48,-9.8,0.1,0.4,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.600,-2.48,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.610,-2.44,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.620,-2.42,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.630,-2.40,-9.8,0.1,0.4,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.640,-2.38,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.650,-2.33,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.660,-2.39,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.670,-2.54,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.680,-2.58,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.690,-2.48,-9.9,0.1,0.4,9.9,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.700,-2.38,-9.9,0.1,0.4,9.9,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.710,-2.32,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.720,-2.37,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.730,-2.43,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.740,-2.41,-9.8,0.1,0.4,9.8,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.750,-2.35,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.760,-2.37,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.770,-2.33,-9.8,0.1,0.5,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.780,-2.24,-9.8,0.1,0.5,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.790,-2.21,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.800,-2.26,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.810,-2.32,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.820,-2.27,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.830,-2.16,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.840,-2.15,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.850,-2.25,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.860,-2.34,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.870,-2.54,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.880,-2.76,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.890,-2.80,-9.8,0.2,0.5,9.8,-8.6E-4,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.900,-2.44,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.910,-2.02,-9.8,0.1,0.4,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.920,-1.77,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.930,-2.04,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.940,-2.41,-9.8,0.1,0.3,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.950,-2.58,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.960,-2.57,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.970,-2.43,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.980,-2.20,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:06,7.990,-2.16,-9.8,0.2,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.000,-2.31,-9.8,0.2,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.010,-2.46,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.020,-2.48,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.030,-2.44,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.040,-2.35,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.050,-2.33,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.060,-2.40,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.070,-2.48,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.080,-2.49,-9.8,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.090,-2.43,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.100,-2.45,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.110,-2.54,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.120,-2.66,-9.9,0.1,0.4,9.9,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.130,-2.62,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
,,,,,,,,,,2022/10/21 05:29:07,8.140,-2.36,-9.8,0.1,0.4,9.8,0.0,0.0,0.0
