"일시 실행 1","시간 (s) 실행 1","힘 (N) 실행 1","가속도 - x (m/s²) 실행 1","가속도 - y (m/s²) 실행 1","가속도, Z (m/s²) 실행 1","가속도, |합벡터| (m/s²) 실행 1","각 속도, X (rad/s) 실행 1","각 속도, Y (rad/s) 실행 1","각 속도, Z (rad/s) 실행 1"
2022/10/18 17:08:24,37.830,2.91,1.0,-0.5,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:24,37.840,2.91,1.0,-0.6,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:24,37.850,2.91,1.0,-0.6,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:24,37.860,2.91,0.9,-0.6,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:24,37.870,2.93,0.9,-0.6,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:24,37.880,2.91,0.9,-0.6,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:24,37.890,2.92,0.9,-0.5,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:24,37.900,2.89,0.9,-0.5,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:24,37.910,2.90,0.9,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:24,37.920,2.88,0.9,-0.4,9.7,9.8,-8.6E-4,0.1,0.0
2022/10/18 17:08:24,37.930,2.89,0.8,-0.3,9.6,9.7,0.0,0.1,0.0
2022/10/18 17:08:24,37.940,2.90,0.8,-0.3,9.6,9.6,0.0,0.0,0.0
2022/10/18 17:08:24,37.950,2.91,0.8,-0.4,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:24,37.960,2.93,0.8,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:24,37.970,2.93,0.9,-0.5,9.7,9.8,0.0,-0.1,0.0
2022/10/18 17:08:24,37.980,2.93,0.9,-0.5,9.8,9.9,0.0,-0.1,0.0
2022/10/18 17:08:24,37.990,2.93,0.9,-0.4,9.9,9.9,0.0,-0.1,0.0
2022/10/18 17:08:25,38.000,2.90,0.9,-0.4,9.9,9.9,0.0,-0.1,0.0
2022/10/18 17:08:25,38.010,2.88,0.9,-0.4,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:25,38.020,2.84,0.9,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:25,38.030,2.81,1.0,-0.4,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:25,38.040,2.77,1.0,-0.5,9.6,9.7,0.0,-0.1,0.0
2022/10/18 17:08:25,38.050,2.72,1.0,-0.6,9.5,9.6,0.0,-0.1,0.0
2022/10/18 17:08:25,38.060,2.67,1.0,-0.7,9.4,9.5,0.0,-0.1,0.0
2022/10/18 17:08:25,38.070,2.64,1.0,-0.7,9.3,9.4,0.0,-0.1,0.0
2022/10/18 17:08:25,38.080,2.66,1.0,-0.8,9.3,9.4,0.0,-0.2,0.0
2022/10/18 17:08:25,38.090,2.69,0.9,-0.8,9.4,9.5,0.0,-0.2,0.0
2022/10/18 17:08:25,38.100,2.72,0.9,-0.7,9.6,9.6,0.0,-0.2,0.1
2022/10/18 17:08:25,38.110,2.76,0.9,-0.6,9.8,9.8,0.0,-0.2,0.1
2022/10/18 17:08:25,38.120,2.81,0.8,-0.5,9.9,10.0,0.0,-0.1,0.1
2022/10/18 17:08:25,38.130,2.86,0.8,-0.4,10.0,10.1,0.0,0.0,0.1
2022/10/18 17:08:25,38.140,2.90,0.8,-0.3,10.1,10.1,0.0,0.1,0.0
2022/10/18 17:08:25,38.150,2.92,0.8,-0.3,10.1,10.1,0.0,0.2,0.0
2022/10/18 17:08:25,38.160,2.95,0.9,-0.3,10.0,10.1,0.0,0.2,0.0
2022/10/18 17:08:25,38.170,2.98,0.9,-0.3,10.0,10.0,0.0,0.2,0.0
2022/10/18 17:08:25,38.180,3.01,0.9,-0.3,9.9,9.9,0.0,0.2,0.0
2022/10/18 17:08:25,38.190,3.04,1.0,-0.4,9.8,9.9,0.0,0.2,0.0
2022/10/18 17:08:25,38.200,3.08,1.0,-0.5,9.8,9.8,0.0,0.1,0.0
2022/10/18 17:08:25,38.210,3.11,1.0,-0.6,9.8,9.9,0.0,0.1,0.0
2022/10/18 17:08:25,38.220,3.15,1.1,-0.6,9.9,9.9,0.0,0.1,0.0
2022/10/18 17:08:25,38.230,3.18,1.0,-0.6,9.9,10.0,0.0,0.1,0.0
2022/10/18 17:08:25,38.240,3.19,0.9,-0.6,10.0,10.0,0.0,0.1,0.0
2022/10/18 17:08:25,38.250,3.20,0.9,-0.7,10.0,10.1,-0.1,0.1,0.0
2022/10/18 17:08:25,38.260,3.20,1.0,-0.7,10.0,10.1,0.0,0.1,0.0
2022/10/18 17:08:25,38.270,3.17,0.9,-0.6,10.0,10.0,0.0,0.1,0.0
2022/10/18 17:08:25,38.280,3.14,0.9,-0.5,10.0,10.0,0.0,0.1,0.1
2022/10/18 17:08:25,38.290,3.12,0.9,-0.6,9.9,10.0,0.0,0.1,0.1
2022/10/18 17:08:25,38.300,3.12,1.0,-0.5,9.9,9.9,0.0,0.1,0.1
2022/10/18 17:08:25,38.310,3.11,0.9,-0.4,9.8,9.9,0.0,0.1,0.1
2022/10/18 17:08:25,38.320,3.10,0.9,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:25,38.330,3.09,0.9,-0.3,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:25,38.340,3.09,0.9,-0.3,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:25,38.350,3.07,0.8,-0.3,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:25,38.360,3.06,0.8,-0.3,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:25,38.370,3.04,0.8,-0.3,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:25,38.380,3.02,0.8,-0.4,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:25,38.390,2.99,0.8,-0.4,9.8,9.9,0.0,0.1,0.0
2022/10/18 17:08:25,38.400,2.98,0.8,-0.4,9.7,9.8,0.0,0.1,0.0
2022/10/18 17:08:25,38.410,2.97,0.9,-0.4,9.6,9.7,0.0,0.1,0.0
2022/10/18 17:08:25,38.420,2.99,0.9,-0.4,9.6,9.7,0.0,0.1,0.0
2022/10/18 17:08:25,38.430,3.01,0.8,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:25,38.440,3.02,0.8,-0.4,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:25,38.450,3.03,0.8,-0.4,9.8,9.8,0.0,0.0,-8.6E-4
2022/10/18 17:08:25,38.460,3.05,0.8,-0.4,9.8,9.8,0.0,0.1,0.0
2022/10/18 17:08:25,38.470,3.05,0.8,-0.4,9.8,9.8,0.0,0.1,0.0
2022/10/18 17:08:25,38.480,3.04,0.8,-0.3,9.7,9.7,0.0,0.1,3.7E-4
2022/10/18 17:08:25,38.490,3.04,0.8,-0.3,9.6,9.6,0.0,0.1,3.7E-4
2022/10/18 17:08:25,38.500,3.03,0.8,-0.4,9.5,9.6,0.0,0.1,0.0
2022/10/18 17:08:25,38.510,3.04,0.7,-0.4,9.4,9.4,0.0,0.1,0.0
2022/10/18 17:08:25,38.520,3.02,0.8,-0.4,9.4,9.4,0.0,0.0,0.0
2022/10/18 17:08:25,38.530,3.01,0.8,-0.4,9.4,9.5,0.0,0.0,0.0
2022/10/18 17:08:25,38.540,3.00,0.8,-0.5,9.5,9.5,0.0,-0.1,0.0
2022/10/18 17:08:25,38.550,2.97,0.8,-0.5,9.6,9.6,0.0,-0.1,0.0
2022/10/18 17:08:25,38.560,2.94,0.8,-0.6,9.7,9.7,0.0,-0.2,0.0
2022/10/18 17:08:25,38.570,2.90,0.9,-0.6,9.8,9.9,0.0,-0.2,0.0
2022/10/18 17:08:25,38.580,2.85,0.9,-0.6,9.9,10.0,3.7E-4,-0.2,0.0
2022/10/18 17:08:25,38.590,2.81,0.9,-0.6,10.0,10.1,0.0,-0.2,0.0
2022/10/18 17:08:25,38.600,2.77,0.9,-0.6,10.1,10.1,0.0,-0.2,0.0
2022/10/18 17:08:25,38.610,2.74,1.0,-0.6,10.1,10.2,0.0,-0.1,0.0
2022/10/18 17:08:25,38.620,2.72,0.9,-0.6,10.1,10.2,0.0,-0.1,0.0
2022/10/18 17:08:25,38.630,2.71,0.9,-0.5,10.0,10.1,0.0,0.0,0.0
2022/10/18 17:08:25,38.640,2.69,0.9,-0.5,10.0,10.1,0.0,0.0,0.0
2022/10/18 17:08:25,38.650,2.71,0.8,-0.5,10.0,10.0,0.0,0.0,0.0
2022/10/18 17:08:25,38.660,2.75,0.8,-0.4,9.9,10.0,0.0,0.1,0.0
2022/10/18 17:08:25,38.670,2.80,0.7,-0.4,9.9,10.0,0.0,0.1,0.0
2022/10/18 17:08:25,38.680,2.84,0.7,-0.3,9.9,10.0,0.0,0.1,0.0
2022/10/18 17:08:25,38.690,2.86,0.7,-0.3,9.9,9.9,0.0,0.2,0.0
2022/10/18 17:08:25,38.700,2.87,0.7,-0.2,9.8,9.8,0.0,0.2,0.0
2022/10/18 17:08:25,38.710,2.88,0.7,-0.3,9.7,9.7,0.0,0.2,0.0
2022/10/18 17:08:25,38.720,2.88,0.8,-0.3,9.6,9.6,0.0,0.1,0.0
2022/10/18 17:08:25,38.730,2.90,0.8,-0.3,9.6,9.6,0.0,0.0,0.0
2022/10/18 17:08:25,38.740,2.91,0.8,-0.3,9.6,9.6,0.0,-4.9E-4,0.0
2022/10/18 17:08:25,38.750,2.93,0.8,-0.4,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:25,38.760,2.95,0.8,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:25,38.770,2.96,0.9,-0.4,9.7,9.8,0.0,0.0,-8.6E-4
2022/10/18 17:08:25,38.780,2.96,0.8,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:25,38.790,2.97,0.8,-0.4,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:25,38.800,2.97,0.8,-0.3,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:25,38.810,2.95,0.8,-0.3,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:25,38.820,2.93,0.8,-0.3,9.7,9.8,0.1,0.0,-8.6E-4
2022/10/18 17:08:25,38.830,2.91,0.9,-0.3,9.6,9.7,0.1,0.0,0.0
2022/10/18 17:08:25,38.840,2.89,0.9,-0.4,9.6,9.6,0.0,0.0,0.0
2022/10/18 17:08:25,38.850,2.84,1.0,-0.5,9.6,9.6,0.0,0.0,0.0
2022/10/18 17:08:25,38.860,2.80,1.0,-0.5,9.5,9.6,0.0,-0.1,0.0
2022/10/18 17:08:25,38.870,2.78,0.9,-0.6,9.5,9.6,0.0,-0.1,0.0
2022/10/18 17:08:25,38.880,2.79,0.9,-0.5,9.6,9.7,0.0,-0.1,0.0
2022/10/18 17:08:25,38.890,2.79,0.9,-0.5,9.7,9.8,0.0,-0.1,0.0
2022/10/18 17:08:25,38.900,2.82,0.9,-0.5,9.8,9.9,0.0,-0.1,0.0
2022/10/18 17:08:25,38.910,2.84,0.9,-0.4,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:25,38.920,2.86,0.9,-0.4,10.0,10.0,0.0,0.1,0.0
2022/10/18 17:08:25,38.930,2.91,0.8,-0.4,10.0,10.0,0.0,0.1,0.0
2022/10/18 17:08:25,38.940,2.92,0.7,-0.4,9.9,9.9,0.0,0.1,0.0
2022/10/18 17:08:25,38.950,2.94,0.7,-0.3,9.8,9.9,0.0,0.1,0.0
2022/10/18 17:08:25,38.960,2.96,0.7,-0.3,9.8,9.8,0.0,0.1,0.0
2022/10/18 17:08:25,38.970,2.98,0.7,-0.3,9.7,9.7,0.0,0.1,0.0
2022/10/18 17:08:25,38.980,2.98,0.7,-0.2,9.7,9.7,0.1,0.1,0.0
2022/10/18 17:08:25,38.990,2.98,0.7,-0.3,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.000,2.97,0.7,-0.3,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.010,2.97,0.7,-0.3,9.8,9.8,0.0,-0.1,0.0
2022/10/18 17:08:26,39.020,2.96,0.8,-0.4,9.9,9.9,3.7E-4,-0.1,0.0
2022/10/18 17:08:26,39.030,2.95,0.8,-0.5,10.0,10.0,3.7E-4,-0.1,0.0
2022/10/18 17:08:26,39.040,2.95,0.9,-0.5,10.0,10.1,0.0,-0.1,0.0
2022/10/18 17:08:26,39.050,2.94,0.9,-0.6,10.1,10.1,0.0,-0.1,0.0
2022/10/18 17:08:26,39.060,2.93,0.9,-0.6,10.1,10.2,0.0,0.0,0.0
2022/10/18 17:08:26,39.070,2.91,0.9,-0.7,10.1,10.2,0.0,-4.9E-4,0.0
2022/10/18 17:08:26,39.080,2.89,0.9,-0.7,10.1,10.2,0.0,0.0,0.0
2022/10/18 17:08:26,39.090,2.88,1.0,-0.6,10.0,10.1,0.0,0.1,0.0
2022/10/18 17:08:26,39.100,2.90,1.0,-0.6,10.0,10.0,0.0,0.1,0.0
2022/10/18 17:08:26,39.110,2.90,0.9,-0.6,9.9,10.0,0.0,0.1,0.0
2022/10/18 17:08:26,39.120,2.92,0.8,-0.5,9.9,9.9,-0.1,0.1,0.0
2022/10/18 17:08:26,39.130,2.92,0.8,-0.4,9.8,9.9,-0.1,0.1,0.1
2022/10/18 17:08:26,39.140,2.91,0.7,-0.3,9.8,9.8,-0.1,0.1,0.1
2022/10/18 17:08:26,39.150,2.90,0.8,-0.2,9.7,9.8,-0.1,0.1,0.1
2022/10/18 17:08:26,39.160,2.89,0.8,-0.1,9.7,9.7,0.0,0.1,0.1
2022/10/18 17:08:26,39.170,2.89,0.8,0.0,9.6,9.7,0.0,0.1,0.0
2022/10/18 17:08:26,39.180,2.88,0.8,0.0,9.6,9.6,0.0,0.0,0.0
2022/10/18 17:08:26,39.190,2.89,0.8,-0.1,9.6,9.6,0.0,0.0,0.0
2022/10/18 17:08:26,39.200,2.90,0.8,-0.3,9.6,9.6,0.0,0.0,0.0
2022/10/18 17:08:26,39.210,2.91,0.8,-0.4,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.220,2.90,0.8,-0.5,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.230,2.90,0.8,-0.5,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.240,2.91,0.9,-0.6,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.250,2.91,0.9,-0.6,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.260,2.93,0.9,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.270,2.93,0.9,-0.4,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.280,2.90,0.9,-0.4,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.290,2.89,0.9,-0.4,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.300,2.89,0.9,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.310,2.89,0.9,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.320,2.90,0.8,-0.5,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.330,2.92,0.8,-0.6,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.340,2.94,0.9,-0.6,9.8,9.9,-8.6E-4,0.0,0.0
2022/10/18 17:08:26,39.350,2.95,0.8,-0.5,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.360,2.97,0.8,-0.5,9.9,9.9,0.0,0.1,0.0
2022/10/18 17:08:26,39.370,2.97,0.8,-0.4,9.8,9.8,0.0,0.1,0.0
2022/10/18 17:08:26,39.380,2.97,0.8,-0.4,9.7,9.8,-0.1,0.1,0.0
2022/10/18 17:08:26,39.390,2.96,0.9,-0.4,9.7,9.7,-0.1,0.1,0.0
2022/10/18 17:08:26,39.400,2.96,0.9,-0.4,9.6,9.7,-0.1,0.0,0.0
2022/10/18 17:08:26,39.410,2.95,0.8,-0.4,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.420,2.95,0.8,-0.4,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.430,2.94,0.8,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.440,2.92,0.8,-0.4,9.7,9.7,-0.1,0.0,3.7E-4
2022/10/18 17:08:26,39.450,2.90,0.8,-0.4,9.7,9.7,-0.1,0.0,0.0
2022/10/18 17:08:26,39.460,2.90,0.8,-0.4,9.7,9.8,-0.1,0.0,0.0
2022/10/18 17:08:26,39.470,2.90,0.8,-0.4,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.480,2.88,0.8,-0.5,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.490,2.89,0.7,-0.5,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.500,2.88,0.8,-0.6,9.8,9.8,0.0,0.0,3.7E-4
2022/10/18 17:08:26,39.510,2.89,0.8,-0.6,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.520,2.88,0.8,-0.6,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.530,2.89,0.8,-0.5,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.540,2.89,0.8,-0.4,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.550,2.89,0.8,-0.4,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.560,2.90,0.8,-0.4,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.570,2.90,0.8,-0.4,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:26,39.580,2.91,0.8,-0.4,9.9,10.0,0.0,-4.9E-4,0.0
2022/10/18 17:08:26,39.590,2.93,0.9,-0.4,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:26,39.600,2.94,0.9,-0.5,10.0,10.0,0.0,0.0,0.0
2022/10/18 17:08:26,39.610,2.93,0.8,-0.5,10.0,10.0,0.0,0.0,0.0
2022/10/18 17:08:26,39.620,2.94,0.8,-0.5,10.0,10.0,0.0,0.1,0.0
2022/10/18 17:08:26,39.630,2.94,0.8,-0.5,9.9,9.9,0.0,0.1,0.0
2022/10/18 17:08:26,39.640,2.94,0.8,-0.5,9.8,9.9,0.0,0.1,0.0
2022/10/18 17:08:26,39.650,2.94,0.8,-0.5,9.8,9.8,0.0,0.1,0.0
2022/10/18 17:08:26,39.660,2.94,0.8,-0.5,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.670,2.93,0.8,-0.4,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.680,2.95,0.8,-0.4,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.690,2.94,0.7,-0.4,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.700,2.93,0.7,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.710,2.92,0.7,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.720,2.90,0.8,-0.4,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.730,2.89,0.8,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.740,2.89,0.8,-0.6,9.6,9.7,3.7E-4,7.3E-4,0.0
2022/10/18 17:08:26,39.750,2.89,0.9,-0.6,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:26,39.760,2.90,0.9,-0.6,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.770,2.90,0.9,-0.7,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.780,2.91,0.8,-0.7,9.9,9.9,0.0,-0.1,0.0
2022/10/18 17:08:26,39.790,2.91,0.8,-0.7,9.9,10.0,-0.1,0.0,0.0
2022/10/18 17:08:26,39.800,2.92,0.8,-0.6,9.9,10.0,-0.1,0.0,0.0
2022/10/18 17:08:26,39.810,2.92,0.8,-0.6,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:26,39.820,2.92,0.8,-0.5,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:26,39.830,2.92,0.8,-0.5,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.840,2.90,0.8,-0.5,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.850,2.90,0.8,-0.5,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.860,2.91,0.8,-0.6,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.870,2.90,0.8,-0.6,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.880,2.90,0.8,-0.6,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.890,2.90,0.8,-0.6,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.900,2.90,0.8,-0.6,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.910,2.91,0.9,-0.6,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.920,2.90,0.9,-0.6,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.930,2.90,0.9,-0.6,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:26,39.940,2.91,0.9,-0.6,9.8,9.9,0.0,7.3E-4,0.0
2022/10/18 17:08:26,39.950,2.91,0.8,-0.6,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.960,2.91,0.8,-0.5,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.970,2.93,0.8,-0.5,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:26,39.980,2.93,0.8,-0.5,9.8,9.9,0.0,0.1,0.0
2022/10/18 17:08:26,39.990,2.93,0.8,-0.5,9.7,9.8,0.0,0.1,0.0
2022/10/18 17:08:27,40.000,2.93,0.8,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:27,40.010,2.92,0.8,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:27,40.020,2.92,0.8,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:27,40.030,2.92,0.8,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:27,40.040,2.91,0.8,-0.5,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:27,40.050,2.90,0.8,-0.5,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:27,40.060,2.90,0.8,-0.5,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:27,40.070,2.90,0.8,-0.5,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:27,40.080,2.90,0.8,-0.5,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.090,2.90,0.8,-0.5,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.100,2.89,0.9,-0.5,9.8,9.9,-0.1,0.0,-8.6E-4
2022/10/18 17:08:27,40.110,2.88,0.8,-0.5,9.8,9.9,-0.1,0.0,0.0
2022/10/18 17:08:27,40.120,2.87,0.9,-0.5,9.8,9.9,-0.1,0.0,0.0
2022/10/18 17:08:27,40.130,2.89,0.9,-0.6,9.8,9.8,-0.1,0.0,0.0
2022/10/18 17:08:27,40.140,2.89,0.9,-0.7,9.7,9.8,-0.1,0.0,0.0
2022/10/18 17:08:27,40.150,2.90,0.9,-0.7,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:27,40.160,2.91,0.9,-0.8,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:27,40.170,2.92,0.9,-0.8,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:27,40.180,2.93,0.9,-0.8,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.190,2.95,0.9,-0.8,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.200,2.95,0.9,-0.7,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.210,2.96,0.8,-0.6,9.9,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.220,2.96,0.8,-0.5,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:27,40.230,2.95,0.8,-0.5,9.9,10.0,-0.1,0.0,0.0
2022/10/18 17:08:27,40.240,2.95,0.8,-0.5,9.9,10.0,-0.1,0.0,0.0
2022/10/18 17:08:27,40.250,2.94,0.8,-0.5,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:27,40.260,2.94,0.8,-0.5,9.9,10.0,0.0,0.0,0.0
2022/10/18 17:08:27,40.270,2.92,0.8,-0.5,9.9,9.9,0.0,7.3E-4,0.0
2022/10/18 17:08:27,40.280,2.89,0.8,-0.5,9.8,9.9,0.0,-4.9E-4,0.0
2022/10/18 17:08:27,40.290,2.89,0.9,-0.6,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.300,2.88,0.9,-0.6,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.310,2.88,0.8,-0.6,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.320,2.89,0.8,-0.7,9.8,9.9,0.0,7.3E-4,0.0
2022/10/18 17:08:27,40.330,2.89,0.8,-0.7,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.340,2.88,0.8,-0.6,9.8,9.9,-0.1,0.0,0.0
2022/10/18 17:08:27,40.350,2.90,0.8,-0.6,9.8,9.9,-0.1,0.0,0.0
2022/10/18 17:08:27,40.360,2.91,0.8,-0.5,9.8,9.9,-0.1,0.0,0.0
2022/10/18 17:08:27,40.370,2.92,0.8,-0.5,9.8,9.8,-0.1,0.0,0.0
2022/10/18 17:08:27,40.380,2.91,0.8,-0.5,9.8,9.8,-0.1,0.0,0.0
2022/10/18 17:08:27,40.390,2.91,0.8,-0.5,9.8,9.9,-0.1,0.0,0.0
2022/10/18 17:08:27,40.400,2.92,0.8,-0.6,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.410,2.94,0.8,-0.7,9.8,9.9,0.0,0.1,0.0
2022/10/18 17:08:27,40.420,2.94,0.8,-0.7,9.8,9.9,0.0,0.1,0.0
2022/10/18 17:08:27,40.430,2.94,0.8,-0.7,9.8,9.8,0.0,0.1,0.0
2022/10/18 17:08:27,40.440,2.94,0.8,-0.7,9.7,9.8,0.0,0.1,0.0
2022/10/18 17:08:27,40.450,2.94,0.8,-0.7,9.7,9.7,0.0,0.1,0.0
2022/10/18 17:08:27,40.460,2.94,0.8,-0.7,9.6,9.7,0.0,0.1,-8.6E-4
2022/10/18 17:08:27,40.470,2.97,0.8,-0.6,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:27,40.480,2.97,0.8,-0.6,9.6,9.7,0.0,0.0,0.0
2022/10/18 17:08:27,40.490,2.98,0.8,-0.6,9.7,9.7,0.0,0.0,0.0
2022/10/18 17:08:27,40.500,2.97,0.8,-0.6,9.7,9.8,0.0,0.0,0.0
2022/10/18 17:08:27,40.510,2.96,0.8,-0.6,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:27,40.520,2.96,0.8,-0.7,9.8,9.8,0.0,0.0,0.0
2022/10/18 17:08:27,40.530,2.95,0.8,-0.7,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.540,2.94,0.8,-0.7,9.8,9.9,0.0,0.0,0.0
2022/10/18 17:08:27,40.550,2.91,0.8,-0.8,9.8,9.9,0.0,-4.9E-4,0.0
