"일시 실행 1","시간 (s) 실행 1","힘 (N) 실행 1","가속도 - x (m/s²) 실행 1","가속도 - y (m/s²) 실행 1","가속도, Z (m/s²) 실행 1","가속도, |합벡터| (m/s²) 실행 1","각 속도, X (rad/s) 실행 1","각 속도, Y (rad/s) 실행 1","각 속도, Z (rad/s) 실행 1","일시 실행 2","시간 (s) 실행 2","힘 (N) 실행 2","가속도 - x (m/s²) 실행 2","가속도 - y (m/s²) 실행 2","가속도, Z (m/s²) 실행 2","가속도, |합벡터| (m/s²) 실행 2","각 속도, X (rad/s) 실행 2","각 속도, Y (rad/s) 실행 2","각 속도, Z (rad/s) 실행 2","일시 실행 3","시간 (s) 실행 3","힘 (N) 실행 3","가속도 - x (m/s²) 실행 3","가속도 - y (m/s²) 실행 3","가속도, Z (m/s²) 실행 3","가속도, |합벡터| (m/s²) 실행 3","각 속도, X (rad/s) 실행 3","각 속도, Y (rad/s) 실행 3","각 속도, Z (rad/s) 실행 3","일시 실행 4","시간 (s) 실행 4","힘 (N) 실행 4","가속도 - x (m/s²) 실행 4","가속도 - y (m/s²) 실행 4","가속도, Z (m/s²) 실행 4","가속도, |합벡터| (m/s²) 실행 4","각 속도, X (rad/s) 실행 4","각 속도, Y (rad/s) 실행 4","각 속도, Z (rad/s) 실행 4"
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.180,0.04,-3.9,-4.2,8.0,9.9,0.0,0.0,0.0,2022/10/17 22:33:26,11.180,2.68,0.3,-0.3,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.190,0.05,-3.9,-4.2,8.1,9.9,0.0,0.0,0.0,2022/10/17 22:33:26,11.190,2.65,0.3,-0.4,9.8,9.8,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.200,0.04,-3.9,-4.2,8.1,9.9,0.0,0.0,0.0,2022/10/17 22:33:26,11.200,2.60,0.3,-0.3,9.8,9.8,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.210,0.05,-3.9,-4.1,8.1,9.9,0.0,0.0,0.0,2022/10/17 22:33:26,11.210,2.57,0.2,-0.3,9.8,9.8,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.220,0.05,-3.9,-4.1,8.0,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.220,2.55,0.2,-0.3,9.8,9.8,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.230,0.05,-3.9,-4.1,8.0,9.7,0.0,0.0,0.0,2022/10/17 22:33:26,11.230,2.53,0.2,-0.2,9.8,9.8,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.240,0.05,-3.9,-4.1,7.9,9.7,0.0,0.0,0.0,2022/10/17 22:33:26,11.240,2.52,0.2,-0.1,9.9,9.9,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.250,0.04,-4.0,-4.1,7.9,9.7,0.0,0.0,0.0,2022/10/17 22:33:26,11.250,2.51,0.2,0.0,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.260,0.04,-4.0,-4.1,7.9,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.260,2.49,0.1,-0.1,9.8,9.8,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.270,0.04,-4.0,-4.2,7.8,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.270,2.49,0.1,-0.1,9.8,9.8,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.280,0.04,-4.0,-4.3,7.8,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.280,2.50,0.2,-0.1,9.8,9.8,0.0,0.1,-8.6E-4
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.290,0.04,-4.0,-4.3,7.8,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.290,2.50,0.1,-0.2,9.7,9.7,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.300,0.04,-4.0,-4.3,7.8,9.8,0.0,0.0,0.1,2022/10/17 22:33:26,11.300,2.53,0.1,-0.2,9.6,9.7,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.310,0.03,-4.0,-4.2,7.9,9.8,0.0,0.0,0.1,2022/10/17 22:33:26,11.310,2.54,0.1,-0.2,9.7,9.7,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.320,0.02,-3.9,-4.1,8.0,9.8,0.0,7.3E-4,0.1,2022/10/17 22:33:26,11.320,2.56,0.2,-0.2,9.7,9.7,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.330,0.02,-3.9,-4.0,8.0,9.8,0.0,0.0,0.1,2022/10/17 22:33:26,11.330,2.59,0.2,-0.2,9.7,9.7,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.340,0.02,-3.9,-3.9,8.0,9.7,0.0,0.0,0.1,2022/10/17 22:33:26,11.340,2.61,0.2,-0.2,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.350,0.01,-3.9,-3.9,8.0,9.7,0.0,0.0,0.1,2022/10/17 22:33:26,11.350,2.63,0.2,-0.3,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.360,0.00,-3.8,-3.9,8.0,9.7,0.0,0.0,0.0,2022/10/17 22:33:26,11.360,2.64,0.2,-0.3,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.370,0.01,-3.8,-4.0,8.0,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.370,2.64,0.2,-0.4,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.380,0.01,-3.9,-4.1,8.0,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.380,2.65,0.2,-0.4,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.390,0.01,-3.9,-4.2,8.0,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.390,2.62,0.2,-0.5,9.9,10.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.400,0.01,-3.9,-4.3,7.9,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.400,2.59,0.2,-0.5,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.410,0.00,-3.9,-4.3,7.9,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.410,2.54,0.2,-0.5,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.420,-0.01,-3.9,-4.3,7.9,9.8,0.0,0.0,0.1,2022/10/17 22:33:26,11.420,2.48,0.2,-0.5,9.8,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.430,0.00,-3.9,-4.3,7.9,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.430,2.44,0.3,-0.5,9.8,9.8,-0.1,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.440,0.00,-3.9,-4.3,7.9,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.440,2.40,0.3,-0.5,9.8,9.8,-0.1,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.450,0.00,-3.9,-4.3,8.0,9.9,0.0,0.0,0.0,2022/10/17 22:33:26,11.450,2.35,0.2,-0.4,9.7,9.7,-0.1,-0.1,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.460,0.00,-3.9,-4.3,8.1,9.9,0.0,0.0,0.1,2022/10/17 22:33:26,11.460,2.34,0.2,-0.3,9.7,9.7,-0.1,-0.1,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.470,-0.01,-3.9,-4.4,8.1,10.0,0.0,0.0,0.1,2022/10/17 22:33:26,11.470,2.31,0.2,-0.3,9.8,9.8,0.0,-0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.480,-0.01,-3.9,-4.3,8.1,9.9,0.0,0.0,0.1,2022/10/17 22:33:26,11.480,2.29,0.2,-0.2,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.490,-0.01,-3.9,-4.3,8.0,9.9,0.0,0.0,0.1,2022/10/17 22:33:26,11.490,2.30,0.1,-0.2,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.500,-0.01,-3.9,-4.3,8.0,9.9,0.0,0.0,0.1,2022/10/17 22:33:26,11.500,2.36,0.1,-0.2,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.510,-0.04,-3.9,-4.3,8.0,9.9,0.0,-4.9E-4,0.1,2022/10/17 22:33:26,11.510,2.44,0.1,-0.2,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.520,-0.04,-3.9,-4.3,8.1,10.0,0.0,0.0,0.1,2022/10/17 22:33:26,11.520,2.53,0.1,-0.1,10.0,10.0,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.530,-0.03,-3.9,-4.4,8.1,10.0,0.0,0.0,0.1,2022/10/17 22:33:26,11.530,2.65,0.0,0.0,10.0,10.0,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.540,-0.03,-3.9,-4.3,8.0,9.9,0.0,0.0,0.1,2022/10/17 22:33:26,11.540,2.71,0.1,0.0,10.0,10.0,0.0,0.2,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.550,-0.03,-3.8,-4.3,8.0,9.9,3.7E-4,0.0,0.1,2022/10/17 22:33:26,11.550,2.72,0.1,0.0,9.8,9.8,0.0,0.2,-0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.560,-0.03,-3.8,-4.3,8.0,9.8,0.0,0.0,0.1,2022/10/17 22:33:26,11.560,2.72,0.1,-0.1,9.6,9.6,0.1,0.2,-0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.570,-0.03,-3.8,-4.2,8.0,9.8,0.0,-4.9E-4,0.1,2022/10/17 22:33:26,11.570,2.72,0.1,-0.2,9.4,9.4,0.1,0.2,-0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.580,-0.03,-3.8,-4.2,8.0,9.8,0.0,0.0,0.1,2022/10/17 22:33:26,11.580,2.69,0.2,-0.3,9.3,9.3,0.1,0.1,-0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.590,-0.02,-3.8,-4.1,8.0,9.7,0.0,0.0,0.1,2022/10/17 22:33:26,11.590,2.66,0.2,-0.3,9.2,9.2,0.0,0.0,-0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.600,-0.03,-3.8,-4.1,7.9,9.7,0.0,0.0,0.1,2022/10/17 22:33:26,11.600,2.63,0.2,-0.4,9.2,9.3,0.0,-0.1,-0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.610,-0.04,-3.7,-4.1,7.9,9.7,0.0,-4.9E-4,0.1,2022/10/17 22:33:26,11.610,2.58,0.3,-0.5,9.4,9.4,-0.1,-0.2,-0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.620,-0.02,-3.7,-4.1,7.9,9.6,0.0,0.0,0.1,2022/10/17 22:33:26,11.620,2.54,0.3,-0.6,9.7,9.7,-0.1,-0.3,-0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.630,-0.02,-3.7,-4.0,7.9,9.6,0.0,0.0,0.1,2022/10/17 22:33:26,11.630,2.49,0.3,-0.6,9.9,9.9,-0.1,-0.3,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.640,-0.04,-3.7,-4.0,7.9,9.6,0.0,0.0,0.1,2022/10/17 22:33:26,11.640,2.39,0.3,-0.7,10.1,10.1,0.0,-0.3,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.650,-0.04,-3.7,-4.0,7.9,9.6,0.0,0.0,0.1,2022/10/17 22:33:26,11.650,2.34,0.3,-0.7,10.1,10.2,0.0,-0.2,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.660,-0.04,-3.7,-3.9,7.9,9.6,0.0,0.0,0.0,2022/10/17 22:33:26,11.660,2.31,0.3,-0.7,10.2,10.2,0.0,-0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.670,-0.03,-3.7,-4.0,7.9,9.6,0.0,0.0,0.0,2022/10/17 22:33:26,11.670,2.31,0.3,-0.6,10.1,10.2,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.680,-0.02,-3.6,-3.9,8.0,9.6,0.0,0.0,0.0,2022/10/17 22:33:26,11.680,2.32,0.2,-0.5,10.1,10.1,-0.1,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.690,-0.02,-3.6,-3.9,8.0,9.6,0.0,0.0,0.0,2022/10/17 22:33:26,11.690,2.36,0.2,-0.4,10.1,10.1,-0.1,0.1,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.700,-0.01,-3.6,-3.8,8.0,9.6,0.0,-0.1,0.0,2022/10/17 22:33:26,11.700,2.43,0.1,-0.2,10.0,10.0,0.0,0.1,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.710,-0.02,-3.6,-3.8,8.1,9.6,0.0,-0.1,0.0,2022/10/17 22:33:26,11.710,2.49,0.1,-0.1,10.0,10.0,0.0,0.2,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.720,-0.03,-3.7,-3.8,8.1,9.7,0.1,0.0,0.0,2022/10/17 22:33:26,11.720,2.56,0.1,0.0,9.9,9.9,0.0,0.2,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.730,-0.02,-3.7,-3.8,8.1,9.7,0.1,0.0,-0.1,2022/10/17 22:33:26,11.730,2.62,0.1,0.0,9.8,9.8,0.0,0.2,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.740,-0.02,-3.7,-3.8,8.1,9.7,0.1,0.0,-0.1,2022/10/17 22:33:26,11.740,2.67,0.0,0.0,9.7,9.7,0.1,0.2,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.750,-0.02,-3.7,-3.9,8.1,9.7,0.1,0.0,-0.1,2022/10/17 22:33:26,11.750,2.72,0.0,0.0,9.6,9.6,0.1,0.2,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.760,-0.01,-3.8,-3.9,8.1,9.7,0.1,0.0,-0.1,2022/10/17 22:33:26,11.760,2.72,0.1,-0.1,9.6,9.6,0.1,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.770,-0.02,-3.8,-3.9,8.1,9.8,0.1,0.0,-0.1,2022/10/17 22:33:26,11.770,2.72,0.2,-0.1,9.5,9.6,0.1,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.780,-0.02,-3.8,-3.9,8.1,9.8,0.1,0.0,-0.1,2022/10/17 22:33:26,11.780,2.72,0.2,-0.2,9.6,9.6,0.0,7.3E-4,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.790,-0.03,-3.8,-3.9,8.1,9.8,0.1,7.3E-4,-0.1,2022/10/17 22:33:26,11.790,2.71,0.2,-0.3,9.7,9.7,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.800,-0.04,-3.8,-3.9,8.1,9.8,0.1,0.0,-0.1,2022/10/17 22:33:26,11.800,2.72,0.2,-0.4,9.8,9.8,0.0,-0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.810,-0.03,-3.8,-4.0,8.0,9.7,0.1,0.0,-0.1,2022/10/17 22:33:26,11.810,2.68,0.2,-0.4,9.8,9.8,0.0,-0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.820,-0.03,-3.8,-4.0,8.0,9.7,0.0,0.0,0.0,2022/10/17 22:33:26,11.820,2.61,0.2,-0.5,9.9,9.9,0.0,-0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.830,-0.01,-3.9,-4.0,8.0,9.7,0.0,0.0,0.0,2022/10/17 22:33:26,11.830,2.57,0.3,-0.6,9.8,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.840,-0.01,-3.9,-4.0,8.0,9.7,0.0,0.0,0.0,2022/10/17 22:33:26,11.840,2.55,0.2,-0.6,9.8,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.850,-0.02,-3.9,-4.0,8.0,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.850,2.54,0.2,-0.6,9.8,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.860,0.00,-4.0,-4.1,8.0,9.8,0.0,0.0,0.0,2022/10/17 22:33:26,11.860,2.54,0.2,-0.6,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.870,-0.01,-4.0,-4.1,8.0,9.9,0.0,0.0,0.0,2022/10/17 22:33:26,11.870,2.54,0.2,-0.5,9.8,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.880,0.00,-4.0,-4.2,8.0,9.9,0.0,0.0,0.0,2022/10/17 22:33:26,11.880,2.55,0.2,-0.4,9.9,9.9,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.890,0.01,-4.0,-4.3,8.1,10.0,0.0,0.0,0.0,2022/10/17 22:33:26,11.890,2.57,0.1,-0.4,9.9,9.9,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.900,0.00,-4.0,-4.3,8.1,10.0,0.0,0.0,0.0,2022/10/17 22:33:26,11.900,2.57,0.1,-0.3,9.8,9.9,0.0,0.0,0.1
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.910,-0.01,-4.0,-4.2,8.1,9.9,0.0,0.0,0.1,2022/10/17 22:33:26,11.910,2.57,0.1,-0.3,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.920,-0.01,-4.0,-4.2,8.1,9.9,0.0,0.1,0.1,2022/10/17 22:33:26,11.920,2.56,0.1,-0.2,9.8,9.8,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.930,0.01,-3.9,-4.1,8.0,9.8,0.0,0.1,0.1,2022/10/17 22:33:26,11.930,2.56,0.1,-0.2,9.7,9.7,0.0,0.1,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.940,0.01,-3.9,-4.0,8.0,9.8,0.0,0.1,0.1,2022/10/17 22:33:26,11.940,2.56,0.1,-0.2,9.7,9.7,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.950,0.01,-3.9,-4.0,8.0,9.7,0.0,0.1,0.1,2022/10/17 22:33:26,11.950,2.55,0.2,-0.2,9.7,9.7,0.0,7.3E-4,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.960,0.01,-3.9,-4.0,8.0,9.7,0.0,0.0,0.1,2022/10/17 22:33:26,11.960,2.55,0.2,-0.2,9.7,9.7,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.970,0.01,-4.0,-4.0,8.0,9.8,0.0,0.0,0.1,2022/10/17 22:33:26,11.970,2.54,0.2,-0.2,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.980,0.00,-4.0,-4.1,8.0,9.8,-0.1,0.0,0.1,2022/10/17 22:33:26,11.980,2.54,0.2,-0.3,9.8,9.8,0.0,0.0,-8.6E-4
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:45,11.990,0.00,-4.0,-4.1,8.0,9.8,-0.1,0.1,0.1,2022/10/17 22:33:26,11.990,2.54,0.2,-0.3,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.000,0.00,-3.9,-4.1,8.0,9.8,0.0,0.1,0.1,2022/10/17 22:33:27,12.000,2.53,0.2,-0.3,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.010,0.00,-3.9,-4.1,8.0,9.7,0.0,0.0,0.1,2022/10/17 22:33:27,12.010,2.54,0.2,-0.3,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.020,0.01,-3.9,-4.0,8.0,9.7,0.0,0.0,0.1,2022/10/17 22:33:27,12.020,2.55,0.2,-0.3,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.030,0.00,-3.9,-4.0,8.1,9.8,0.0,0.0,0.1,2022/10/17 22:33:27,12.030,2.55,0.2,-0.4,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.040,0.01,-3.9,-3.9,8.1,9.8,0.0,0.0,0.1,2022/10/17 22:33:27,12.040,2.56,0.2,-0.3,9.9,9.9,3.7E-4,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.050,0.00,-3.9,-4.0,8.1,9.8,0.0,0.0,0.1,2022/10/17 22:33:27,12.050,2.58,0.2,-0.4,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.060,0.00,-3.8,-4.0,8.1,9.8,0.0,0.0,0.1,2022/10/17 22:33:27,12.060,2.58,0.2,-0.3,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.070,0.01,-3.8,-4.0,8.0,9.7,0.0,0.1,0.1,2022/10/17 22:33:27,12.070,2.61,0.2,-0.3,9.7,9.7,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.080,0.01,-3.8,-4.0,8.0,9.6,0.0,0.1,0.1,2022/10/17 22:33:27,12.080,2.62,0.2,-0.3,9.7,9.7,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.090,0.01,-3.7,-3.9,7.9,9.5,0.0,0.1,0.1,2022/10/17 22:33:27,12.090,2.63,0.2,-0.3,9.7,9.7,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.100,0.02,-3.7,-3.8,7.8,9.4,0.0,0.0,0.1,2022/10/17 22:33:27,12.100,2.63,0.2,-0.3,9.7,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.110,0.03,-3.6,-3.7,7.8,9.4,0.0,0.0,0.1,2022/10/17 22:33:27,12.110,2.64,0.2,-0.3,9.8,9.8,0.0,-4.9E-4,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.120,0.01,-3.6,-3.7,7.8,9.4,-0.1,0.0,0.0,2022/10/17 22:33:27,12.120,2.63,0.2,-0.3,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.130,0.02,-3.7,-3.8,7.8,9.4,-0.1,0.0,0.0,2022/10/17 22:33:27,12.130,2.62,0.2,-0.3,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.140,0.03,-3.7,-3.8,7.7,9.4,-0.1,0.0,0.0,2022/10/17 22:33:27,12.140,2.61,0.2,-0.2,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.150,0.04,-3.8,-4.0,7.8,9.5,-0.1,0.0,0.0,2022/10/17 22:33:27,12.150,2.60,0.2,-0.2,9.8,9.8,0.0,7.3E-4,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.160,0.02,-3.8,-4.0,7.8,9.6,-0.1,0.0,0.0,2022/10/17 22:33:27,12.160,2.57,0.2,-0.2,9.8,9.8,0.0,0.0,-8.6E-4
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.170,0.02,-3.8,-4.0,7.9,9.6,-0.1,0.0,0.0,2022/10/17 22:33:27,12.170,2.55,0.2,-0.2,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.180,0.04,-3.9,-3.9,7.9,9.6,-0.1,0.0,0.0,2022/10/17 22:33:27,12.180,2.55,0.2,-0.2,9.7,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.190,0.05,-3.9,-3.8,8.0,9.7,-0.1,0.0,0.0,2022/10/17 22:33:27,12.190,2.53,0.2,-0.2,9.7,9.7,0.0,7.3E-4,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.200,0.05,-3.9,-3.8,8.1,9.8,0.0,0.0,0.0,2022/10/17 22:33:27,12.200,2.53,0.2,-0.3,9.7,9.7,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.210,0.06,-3.9,-3.8,8.2,9.8,0.0,0.0,0.0,2022/10/17 22:33:27,12.210,2.54,0.2,-0.3,9.7,9.7,-8.6E-4,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.220,0.06,-3.9,-3.8,8.2,9.8,0.0,0.0,0.0,2022/10/17 22:33:27,12.220,2.53,0.2,-0.4,9.8,9.8,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.230,0.06,-3.9,-3.9,8.1,9.8,0.0,0.0,0.0,2022/10/17 22:33:27,12.230,2.54,0.2,-0.3,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.240,0.06,-3.9,-4.0,8.1,9.9,0.0,0.0,0.0,2022/10/17 22:33:27,12.240,2.56,0.1,-0.3,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.250,0.08,-4.0,-4.0,8.1,9.9,0.0,0.0,0.0,2022/10/17 22:33:27,12.250,2.57,0.2,-0.3,9.9,9.9,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,2022/10/17 22:27:46,12.260,0.08,-4.0,-4.1,8.0,9.8,0.0,0.0,0.0,2022/10/17 22:33:27,12.260,2.58,0.2,-0.3,9.9,9.9,0.0,0.0,0.0
